AQ_type,AQ_slope,R2,lower_ci_slope,upper_ci_slope,ci_contains_zero
AQ_attencion_detail,-0.007071780648900354,0.01764347027251989,-0.033241217492011185,0.044764701659577924,True
AQ_communication,-0.06537064869632139,0.07659643139184491,-0.03188476207587704,0.04265622070076576,True
AQ_imagination,0.01976541327599485,0.023484905922549815,-0.0321683921699538,0.041605822427464335,True
AQ,-0.03773608883743468,0.15000543946252942,-0.07065850982508808,-0.005545473442584059,False
AQ_social,-0.0954957564294561,0.1554753022469203,-0.06932536182373715,-0.0032397781501946757,False
AQ_attentional_switches,-0.05878249830067635,0.0867295155741914,-0.07186487488462513,-0.002712373473597758,False
AQ_attencion_detail,-0.06942058755036823,0.10756858404190583,-0.07361609981839953,-0.004356915101779972,False
AQ_communication,0.05561206670674803,0.061517876959299334,-0.07081319573164033,-0.0030641427142262248,False
AQ_imagination,-0.01955884288008824,0.024345274881229506,-0.07295242714543541,-0.0036504775329260952,False
AQ,0.024166741056616047,0.057218673979240076,-0.006118495858138893,0.0588537458284115,True
AQ_social,0.02717587313055339,0.02912283660400794,-0.005775530154629371,0.06055071275231432,True
AQ_attentional_switches,0.09858034168829737,0.18276076361981652,-0.005422539967685151,0.05739585674398309,True
AQ_attencion_detail,-0.0038819335016117467,0.01712709959036851,-0.005522721174675166,0.059308703199443105,True
AQ_communication,0.018699688828436804,0.025416851037898147,-0.004031279369674147,0.061226303847553336,True
AQ_imagination,-0.050324342377340237,0.05936252789421448,-0.0035318349335706676,0.055624419772290865,True
